"deletion_rate"	"predictability_weight"	"Noun"	"Condition"	"SurprisalLogLikRatio"
"2413"	0.5	0.25	"revelation"	"g"	-9.693839263916
"2414"	0.5	0.25	"revelation"	"u"	-9.01599395275115
"2415"	0.5	0.25	"rumor"	"g"	-9.87093539237976
"2416"	0.5	0.25	"rumor"	"u"	-8.66680455207825
"2417"	0.5	0.25	"sense"	"g"	-9.43014397621155
"2418"	0.5	0.25	"sense"	"u"	-8.90088579654694
"2419"	0.5	0.25	"speculation"	"g"	-10.6734723329544
"2420"	0.5	0.25	"speculation"	"u"	-8.25824518203736
"2421"	0.5	0.25	"statement"	"g"	-10.2768848896027
"2422"	0.5	0.25	"statement"	"u"	-8.55483541488648
"2423"	0.5	0.25	"story"	"g"	-9.03953883647917
"2424"	0.5	0.25	"story"	"u"	-7.79241895675659
"2425"	0.5	0.25	"suggestion"	"g"	-10.7473837852478
"2426"	0.5	0.25	"suggestion"	"u"	-8.77649381160736
"2427"	0.5	0.25	"suspicion"	"g"	-9.69349083900452
"2428"	0.5	0.25	"suspicion"	"u"	-8.15579934120178
"2429"	0.5	0.25	"thought"	"g"	-9.64783270359039
"2430"	0.5	0.25	"thought"	"u"	-8.04041891098021
"2431"	0.5	0.25	"truth"	"g"	-9.35584125518799
"2432"	0.5	0.25	"truth"	"u"	-8.58436548709868
"2433"	0.5	0.25	"understanding"	"g"	-9.79470813274384
"2434"	0.5	0.25	"understanding"	"u"	-9.02231221199036
"2435"	0.5	0.25	"view"	"g"	-10.2996165752411
"2436"	0.5	0.25	"view"	"u"	-8.56033318042755
"2437"	0.5	0.5	"accusation"	"g"	-11.2441719472408
"2438"	0.5	0.5	"accusation"	"u"	-9.30358947515488
"2439"	0.5	0.5	"admission"	"g"	-9.99184164404869
"2440"	0.5	0.5	"admission"	"u"	-8.92012609243393
"2441"	0.5	0.5	"allegation"	"g"	-10.6460666656494
"2442"	0.5	0.5	"allegation"	"u"	-9.02218018174172
"2443"	0.5	0.5	"announcement"	"g"	-10.5465137511492
"2444"	0.5	0.5	"announcement"	"u"	-9.35191939473152
"2445"	0.5	0.5	"assertion"	"g"	-11.7527997791767
"2446"	0.5	0.5	"assertion"	"u"	-8.61823077201844
"2447"	0.5	0.5	"assessment"	"g"	-10.3731003403664
"2448"	0.5	0.5	"assessment"	"u"	-9.20550138950348
"2449"	0.5	0.5	"assumption"	"g"	-10.949659705162
"2450"	0.5	0.5	"assumption"	"u"	-8.87706379294395
"2451"	0.5	0.5	"assurance"	"g"	-10.8394787609577
"2452"	0.5	0.5	"assurance"	"u"	-8.70890681147575
"2453"	0.5	0.5	"belief"	"g"	-11.9534766376018
"2454"	0.5	0.5	"belief"	"u"	-8.5932807445526
"2455"	0.5	0.5	"certainty"	"g"	-10.0657110065222
"2456"	0.5	0.5	"certainty"	"u"	-8.35987142920494
"2457"	0.5	0.5	"claim"	"g"	-10.9434841573238
"2458"	0.5	0.5	"claim"	"u"	-9.06301556229591
"2459"	0.5	0.5	"complaint"	"g"	-11.2122713178396
"2460"	0.5	0.5	"complaint"	"u"	-8.91910053491591
"2461"	0.5	0.5	"concern"	"g"	-10.9088092148304
"2462"	0.5	0.5	"concern"	"u"	-8.68255226016045
"2463"	0.5	0.5	"conclusion"	"g"	-11.207577675581
"2464"	0.5	0.5	"conclusion"	"u"	-8.43279535770418
"2465"	0.5	0.5	"confirmation"	"g"	-10.3326944410801
"2466"	0.5	0.5	"confirmation"	"u"	-9.351910841465
"2467"	0.5	0.5	"conjecture"	"g"	-9.93415552377702
"2468"	0.5	0.5	"conjecture"	"u"	-8.44932470917701
"2469"	0.5	0.5	"contention"	"g"	-10.4151611328125
"2470"	0.5	0.5	"contention"	"u"	-8.73941023349762
"2471"	0.5	0.5	"conviction"	"g"	-11.3244145214558
"2472"	0.5	0.5	"conviction"	"u"	-8.39404482841493
"2473"	0.5	0.5	"declaration"	"g"	-10.4417433738709
"2474"	0.5	0.5	"declaration"	"u"	-9.00832597613334
"2475"	0.5	0.5	"disclosure"	"g"	-10.4867409914732
"2476"	0.5	0.5	"disclosure"	"u"	-9.4178558409214
"2477"	0.5	0.5	"evidence"	"g"	-10.4000082463026
"2478"	0.5	0.5	"evidence"	"u"	-8.89461879134178
"2479"	0.5	0.5	"fact"	"g"	-11.1576828062534
"2480"	0.5	0.5	"fact"	"u"	-8.86453665494919
"2481"	0.5	0.5	"feeling"	"g"	-11.0951273739338
"2482"	0.5	0.5	"feeling"	"u"	-8.6762927889824
"2483"	0.5	0.5	"finding"	"g"	-11.2471066266298
"2484"	0.5	0.5	"finding"	"u"	-8.83516962528229
"2485"	0.5	0.5	"guess"	"g"	-9.87051025032997
"2486"	0.5	0.5	"guess"	"u"	-8.68097720742224
"2487"	0.5	0.5	"idea"	"g"	-11.6572329103947
"2488"	0.5	0.5	"idea"	"u"	-8.75172270536423
"2489"	0.5	0.5	"impression"	"g"	-12.2157109677792
"2490"	0.5	0.5	"impression"	"u"	-8.841341984272
"2491"	0.5	0.5	"indication"	"g"	-11.3572242707014
"2492"	0.5	0.5	"indication"	"u"	-8.95599348545074
"2493"	0.5	0.5	"information"	"g"	-11.0056761354208
"2494"	0.5	0.5	"information"	"u"	-9.48300034999846
"2495"	0.5	0.5	"insinuation"	"g"	-9.33294798433781
"2496"	0.5	0.5	"insinuation"	"u"	-7.42334629297256
"2497"	0.5	0.5	"intuition"	"g"	-11.0028836131096
"2498"	0.5	0.5	"intuition"	"u"	-8.84978596568108
"2499"	0.5	0.5	"message"	"g"	-11.0219588875771
"2500"	0.5	0.5	"message"	"u"	-8.81364638805391
"2501"	0.5	0.5	"myth"	"g"	-10.209708571434
"2502"	0.5	0.5	"myth"	"u"	-8.65457744598388
"2503"	0.5	0.5	"news"	"g"	-9.62958346307277
"2504"	0.5	0.5	"news"	"u"	-8.70667893886565
"2505"	0.5	0.5	"notion"	"g"	-11.4574144482613
"2506"	0.5	0.5	"notion"	"u"	-9.34143615961075
"2507"	0.5	0.5	"observation"	"g"	-10.4885387569666
"2508"	0.5	0.5	"observation"	"u"	-8.2940290093422
"2509"	0.5	0.5	"opinion"	"g"	-11.5103467404842
"2510"	0.5	0.5	"opinion"	"u"	-8.92865098714828
"2511"	0.5	0.5	"perception"	"g"	-12.3242812901735
"2512"	0.5	0.5	"perception"	"u"	-9.47262145280838
"2513"	0.5	0.5	"prediction"	"g"	-11.753580480814
"2514"	0.5	0.5	"prediction"	"u"	-8.97029085159302
"2515"	0.5	0.5	"presumption"	"g"	-10.805261015892
"2516"	0.5	0.5	"presumption"	"u"	-8.77843655347824
"2517"	0.5	0.5	"proof"	"g"	-10.9887275993824
"2518"	0.5	0.5	"proof"	"u"	-8.41508505940437
"2519"	0.5	0.5	"realization"	"g"	-12.4314580261707
"2520"	0.5	0.5	"realization"	"u"	-8.36566976904868
"2521"	0.5	0.5	"recognition"	"g"	-10.6274206936359
"2522"	0.5	0.5	"recognition"	"u"	-8.43666864633561
"2523"	0.5	0.5	"remark"	"g"	-11.0186698138714
"2524"	0.5	0.5	"remark"	"u"	-8.48311908245087
"2525"	0.5	0.5	"reminder"	"g"	-11.5546107292175
"2526"	0.5	0.5	"reminder"	"u"	-8.87701157927513
"2527"	0.5	0.5	"report"	"g"	-10.6607531905174
"2528"	0.5	0.5	"report"	"u"	-8.55924050211907
"2529"	0.5	0.5	"revelation"	"g"	-10.8785439133644
"2530"	0.5	0.5	"revelation"	"u"	-8.72188238501549
"2531"	0.5	0.5	"rumor"	"g"	-10.7950650751591
"2532"	0.5	0.5	"rumor"	"u"	-8.87170494794845
"2533"	0.5	0.5	"sense"	"g"	-10.9049279689789
"2534"	0.5	0.5	"sense"	"u"	-8.78336699008941
"2535"	0.5	0.5	"speculation"	"g"	-10.5255364775658
"2536"	0.5	0.5	"speculation"	"u"	-8.44566248059273
"2537"	0.5	0.5	"statement"	"g"	-11.7906939685345
"2538"	0.5	0.5	"statement"	"u"	-8.98618583083152
"2539"	0.5	0.5	"story"	"g"	-10.1659494042397
"2540"	0.5	0.5	"story"	"u"	-8.48914511203765
"2541"	0.5	0.5	"suggestion"	"g"	-11.7221323549747
"2542"	0.5	0.5	"suggestion"	"u"	-8.63923848867417
"2543"	0.5	0.5	"suspicion"	"g"	-10.8154861927032
"2544"	0.5	0.5	"suspicion"	"u"	-9.42813403606415
"2545"	0.5	0.5	"thought"	"g"	-10.852893024683
"2546"	0.5	0.5	"thought"	"u"	-8.65193010568618
"2547"	0.5	0.5	"truth"	"g"	-11.1124980151653
"2548"	0.5	0.5	"truth"	"u"	-8.71308387517929
"2549"	0.5	0.5	"understanding"	"g"	-10.9248088002205
"2550"	0.5	0.5	"understanding"	"u"	-8.3733386516571
"2551"	0.5	0.5	"view"	"g"	-12.1214415132999
"2552"	0.5	0.5	"view"	"u"	-8.51840282678605
"2553"	0.5	0.75	"accusation"	"g"	-12.7365382239223
"2554"	0.5	0.75	"accusation"	"u"	-10.4701139301062
"2555"	0.5	0.75	"admission"	"g"	-12.3593826889992
"2556"	0.5	0.75	"admission"	"u"	-10.0003807365894
"2557"	0.5	0.75	"allegation"	"g"	-12.2322224527598
"2558"	0.5	0.75	"allegation"	"u"	-10.0259494155645
"2559"	0.5	0.75	"announcement"	"g"	-12.9810298755765
"2560"	0.5	0.75	"announcement"	"u"	-10.1728491008282
"2561"	0.5	0.75	"assertion"	"g"	-13.5420153439045
"2562"	0.5	0.75	"assertion"	"u"	-10.1688472151756
"2563"	0.5	0.75	"assessment"	"g"	-12.3714296296239
"2564"	0.5	0.75	"assessment"	"u"	-10.0325585126877
"2565"	0.5	0.75	"assumption"	"g"	-12.7842879891396
"2566"	0.5	0.75	"assumption"	"u"	-10.0310028910637
"2567"	0.5	0.75	"assurance"	"g"	-12.6161947399378
"2568"	0.5	0.75	"assurance"	"u"	-9.81111257970333
"2569"	0.5	0.75	"belief"	"g"	-13.4345102012157
"2570"	0.5	0.75	"belief"	"u"	-9.99285509884357
"2571"	0.5	0.75	"certainty"	"g"	-12.4134603068232
"2572"	0.5	0.75	"certainty"	"u"	-9.818970438838
"2573"	0.5	0.75	"claim"	"g"	-12.2513571307063
"2574"	0.5	0.75	"claim"	"u"	-10.0157919645309
"2575"	0.5	0.75	"complaint"	"g"	-12.8264603316784
"2576"	0.5	0.75	"complaint"	"u"	-10.1873242229223
"2577"	0.5	0.75	"concern"	"g"	-12.6464026421309
"2578"	0.5	0.75	"concern"	"u"	-9.69983036518096
"2579"	0.5	0.75	"conclusion"	"g"	-13.1375697776675
"2580"	0.5	0.75	"conclusion"	"u"	-9.96802890002728
"2581"	0.5	0.75	"confirmation"	"g"	-12.1515349671245
"2582"	0.5	0.75	"confirmation"	"u"	-10.1044120311737
"2583"	0.5	0.75	"conjecture"	"g"	-12.730761513114
"2584"	0.5	0.75	"conjecture"	"u"	-9.90516160130501
"2585"	0.5	0.75	"contention"	"g"	-12.799656227231
"2586"	0.5	0.75	"contention"	"u"	-9.67334796190261
"2587"	0.5	0.75	"conviction"	"g"	-12.7435975968838
"2588"	0.5	0.75	"conviction"	"u"	-10.0657188564539
"2589"	0.5	0.75	"declaration"	"g"	-12.3650875687599
"2590"	0.5	0.75	"declaration"	"u"	-9.84424031972885
"2591"	0.5	0.75	"disclosure"	"g"	-11.9315772652626
"2592"	0.5	0.75	"disclosure"	"u"	-10.0729747086763
"2593"	0.5	0.75	"evidence"	"g"	-12.4764960035682
"2594"	0.5	0.75	"evidence"	"u"	-10.2919058471918
"2595"	0.5	0.75	"fact"	"g"	-13.3409836664796
"2596"	0.5	0.75	"fact"	"u"	-9.88109454214573
"2597"	0.5	0.75	"feeling"	"g"	-12.4620014280081
"2598"	0.5	0.75	"feeling"	"u"	-9.80940574109554
"2599"	0.5	0.75	"finding"	"g"	-12.1313604712486
"2600"	0.5	0.75	"finding"	"u"	-9.63655350804328
"2601"	0.5	0.75	"guess"	"g"	-12.1322968304157
"2602"	0.5	0.75	"guess"	"u"	-9.2286488085985
"2603"	0.5	0.75	"idea"	"g"	-13.5052501782775
"2604"	0.5	0.75	"idea"	"u"	-10.2685762017965
"2605"	0.5	0.75	"impression"	"g"	-12.7417816519737
"2606"	0.5	0.75	"impression"	"u"	-10.0732235729694
"2607"	0.5	0.75	"indication"	"g"	-13.1616825759411
"2608"	0.5	0.75	"indication"	"u"	-9.85619868040084
"2609"	0.5	0.75	"information"	"g"	-12.0318768918514
"2610"	0.5	0.75	"information"	"u"	-9.95057883560658
"2611"	0.5	0.75	"insinuation"	"g"	-11.5908874124288
"2612"	0.5	0.75	"insinuation"	"u"	-9.31212478578092
"2613"	0.5	0.75	"intuition"	"g"	-12.3691167682409
"2614"	0.5	0.75	"intuition"	"u"	-10.0553850352764
"2615"	0.5	0.75	"message"	"g"	-12.87434130162
"2616"	0.5	0.75	"message"	"u"	-9.78872108161449
"2617"	0.5	0.75	"myth"	"g"	-12.2948729395866
"2618"	0.5	0.75	"myth"	"u"	-10.1093907177448
"2619"	0.5	0.75	"news"	"g"	-12.3310117945075
"2620"	0.5	0.75	"news"	"u"	-9.73965309262276
"2621"	0.5	0.75	"notion"	"g"	-13.192324206233
"2622"	0.5	0.75	"notion"	"u"	-10.4230737805366
"2623"	0.5	0.75	"observation"	"g"	-12.4031537026167
"2624"	0.5	0.75	"observation"	"u"	-9.83875703513623
"2625"	0.5	0.75	"opinion"	"g"	-13.0207222849131
"2626"	0.5	0.75	"opinion"	"u"	-10.3907667219639
"2627"	0.5	0.75	"perception"	"g"	-12.8650873228908
"2628"	0.5	0.75	"perception"	"u"	-10.2858311504126
"2629"	0.5	0.75	"prediction"	"g"	-12.6628910303116
"2630"	0.5	0.75	"prediction"	"u"	-10.0570394515991
"2631"	0.5	0.75	"presumption"	"g"	-12.6820317059755
"2632"	0.5	0.75	"presumption"	"u"	-9.95731390714647
"2633"	0.5	0.75	"proof"	"g"	-12.4947359487414
"2634"	0.5	0.75	"proof"	"u"	-10.039398920536
"2635"	0.5	0.75	"realization"	"g"	-12.6587196812034
"2636"	0.5	0.75	"realization"	"u"	-10.1454762339592
"2637"	0.5	0.75	"recognition"	"g"	-12.0894275084138
"2638"	0.5	0.75	"recognition"	"u"	-9.3491351723671
"2639"	0.5	0.75	"remark"	"g"	-12.5012301579118
"2640"	0.5	0.75	"remark"	"u"	-9.80600049793719
"2641"	0.5	0.75	"reminder"	"g"	-12.6704631000757
"2642"	0.5	0.75	"reminder"	"u"	-9.79505023062228
"2643"	0.5	0.75	"report"	"g"	-12.2605040743947
"2644"	0.5	0.75	"report"	"u"	-9.65168201625347
"2645"	0.5	0.75	"revelation"	"g"	-12.0887241736054
"2646"	0.5	0.75	"revelation"	"u"	-9.7632486641407
"2647"	0.5	0.75	"rumor"	"g"	-12.3441120684147
"2648"	0.5	0.75	"rumor"	"u"	-9.55467378795146
"2649"	0.5	0.75	"sense"	"g"	-12.3899659439921
"2650"	0.5	0.75	"sense"	"u"	-9.76479820609093
"2651"	0.5	0.75	"speculation"	"g"	-12.2359289005399
"2652"	0.5	0.75	"speculation"	"u"	-9.60486215054989
"2653"	0.5	0.75	"statement"	"g"	-12.6472033336759
"2654"	0.5	0.75	"statement"	"u"	-9.83072185218333
"2655"	0.5	0.75	"story"	"g"	-12.2114077433944
"2656"	0.5	0.75	"story"	"u"	-9.73104147315025
"2657"	0.5	0.75	"suggestion"	"g"	-12.5875062644482
"2658"	0.5	0.75	"suggestion"	"u"	-10.1332059323788
"2659"	0.5	0.75	"suspicion"	"g"	-12.078477948904
"2660"	0.5	0.75	"suspicion"	"u"	-9.98168044984341
"2661"	0.5	0.75	"thought"	"g"	-12.2378654405475
"2662"	0.5	0.75	"thought"	"u"	-10.06718121171
"2663"	0.5	0.75	"truth"	"g"	-12.7036446779966
"2664"	0.5	0.75	"truth"	"u"	-9.6891825467348
"2665"	0.5	0.75	"understanding"	"g"	-12.3788449466228
"2666"	0.5	0.75	"understanding"	"u"	-10.1116031080484
"2667"	0.5	0.75	"view"	"g"	-12.5906137228012
"2668"	0.5	0.75	"view"	"u"	-10.0673004806042
"2669"	0.5	1	"accusation"	"g"	-17.1501373946667
"2670"	0.5	1	"accusation"	"u"	-11.8070865094662
"2671"	0.5	1	"admission"	"g"	-16.5266441553831
"2672"	0.5	1	"admission"	"u"	-11.8691381931305
"2673"	0.5	1	"allegation"	"g"	-16.3722797483206
"2674"	0.5	1	"allegation"	"u"	-11.3025283038616
"2675"	0.5	1	"announcement"	"g"	-17.8924499154091
"2676"	0.5	1	"announcement"	"u"	-11.151255261898
"2677"	0.5	1	"assertion"	"g"	-17.0775090903044
"2678"	0.5	1	"assertion"	"u"	-11.3870063245296
"2679"	0.5	1	"assessment"	"g"	-16.122665271163
"2680"	0.5	1	"assessment"	"u"	-11.922298592329
"2681"	0.5	1	"assumption"	"g"	-16.6476785093546
"2682"	0.5	1	"assumption"	"u"	-11.4400154471397
"2683"	0.5	1	"assurance"	"g"	-17.0229019224644
"2684"	0.5	1	"assurance"	"u"	-11.5600046634674
"2685"	0.5	1	"belief"	"g"	-17.4387071579695
"2686"	0.5	1	"belief"	"u"	-11.3849412620068
"2687"	0.5	1	"certainty"	"g"	-16.3718775808811
"2688"	0.5	1	"certainty"	"u"	-11.1084080755711
"2689"	0.5	1	"claim"	"g"	-15.8165863901377
"2690"	0.5	1	"claim"	"u"	-11.4629439532757
"2691"	0.5	1	"complaint"	"g"	-17.1018961966038
"2692"	0.5	1	"complaint"	"u"	-11.7652900338173
"2693"	0.5	1	"concern"	"g"	-16.7863176614046
"2694"	0.5	1	"concern"	"u"	-11.3798814237118
"2695"	0.5	1	"conclusion"	"g"	-17.0316345542669
"2696"	0.5	1	"conclusion"	"u"	-11.3913584172726
"2697"	0.5	1	"confirmation"	"g"	-17.2027797400951
"2698"	0.5	1	"confirmation"	"u"	-11.6591822326183
"2699"	0.5	1	"conjecture"	"g"	-17.2830239385366
"2700"	0.5	1	"conjecture"	"u"	-11.3801688671112
"2701"	0.5	1	"contention"	"g"	-17.1524416208267
"2702"	0.5	1	"contention"	"u"	-11.427733284235
"2703"	0.5	1	"conviction"	"g"	-17.0718324929476
"2704"	0.5	1	"conviction"	"u"	-11.9624498307705
"2705"	0.5	1	"declaration"	"g"	-17.1789755374193
"2706"	0.5	1	"declaration"	"u"	-11.2769675374031
"2707"	0.5	1	"disclosure"	"g"	-16.3835690170527
"2708"	0.5	1	"disclosure"	"u"	-11.6382570385933
"2709"	0.5	1	"evidence"	"g"	-16.5977905988693
"2710"	0.5	1	"evidence"	"u"	-11.7453151166439
"2711"	0.5	1	"fact"	"g"	-17.5781612694264
"2712"	0.5	1	"fact"	"u"	-11.5115677535534
"2713"	0.5	1	"feeling"	"g"	-16.7695605307817
"2714"	0.5	1	"feeling"	"u"	-11.3538225114345
"2715"	0.5	1	"finding"	"g"	-16.2471300959587
"2716"	0.5	1	"finding"	"u"	-11.048514854908
"2717"	0.5	1	"guess"	"g"	-14.6936720609665
"2718"	0.5	1	"guess"	"u"	-10.931275498867
"2719"	0.5	1	"idea"	"g"	-17.4138974994421
"2720"	0.5	1	"idea"	"u"	-11.8421865224838
"2721"	0.5	1	"impression"	"g"	-17.753724873066
"2722"	0.5	1	"impression"	"u"	-11.3673023998737
"2723"	0.5	1	"indication"	"g"	-16.9934966415167
"2724"	0.5	1	"indication"	"u"	-11.0469064235687
"2725"	0.5	1	"information"	"g"	-16.1146840453148
"2726"	0.5	1	"information"	"u"	-11.7250568091869
"2727"	0.5	1	"insinuation"	"g"	-14.4970689713955
"2728"	0.5	1	"insinuation"	"u"	-10.8141188442707
"2729"	0.5	1	"intuition"	"g"	-16.598700389266
"2730"	0.5	1	"intuition"	"u"	-11.3370464265346
"2731"	0.5	1	"message"	"g"	-16.9600854814053
"2732"	0.5	1	"message"	"u"	-11.3671136915684
"2733"	0.5	1	"myth"	"g"	-16.3647122979164
"2734"	0.5	1	"myth"	"u"	-11.1229296445846
"2735"	0.5	1	"news"	"g"	-16.503244265914
"2736"	0.5	1	"news"	"u"	-10.9804019451141
"2737"	0.5	1	"notion"	"g"	-17.209762096405
"2738"	0.5	1	"notion"	"u"	-11.7539274811745
"2739"	0.5	1	"observation"	"g"	-16.3567037284374
"2740"	0.5	1	"observation"	"u"	-11.2155741870403
"2741"	0.5	1	"opinion"	"g"	-17.295338973403
"2742"	0.5	1	"opinion"	"u"	-11.9311634719372
"2743"	0.5	1	"perception"	"g"	-17.1672028899193
"2744"	0.5	1	"perception"	"u"	-11.5846696615219
"2745"	0.5	1	"prediction"	"g"	-17.0801839232445
"2746"	0.5	1	"prediction"	"u"	-11.7471458435059
"2747"	0.5	1	"presumption"	"g"	-16.9081093966961
"2748"	0.5	1	"presumption"	"u"	-11.3178743839264
"2749"	0.5	1	"proof"	"g"	-16.6884273737669
"2750"	0.5	1	"proof"	"u"	-11.2720668137074
"2751"	0.5	1	"realization"	"g"	-17.611839517951
"2752"	0.5	1	"realization"	"u"	-11.4188672423363
"2753"	0.5	1	"recognition"	"g"	-17.1424535959959
"2754"	0.5	1	"recognition"	"u"	-11.2334813594818
"2755"	0.5	1	"remark"	"g"	-15.9202208817005
"2756"	0.5	1	"remark"	"u"	-11.3515900194645
"2757"	0.5	1	"reminder"	"g"	-16.2765989899635
"2758"	0.5	1	"reminder"	"u"	-10.7723543763161
"2759"	0.5	1	"report"	"g"	-15.5944485664368
"2760"	0.5	1	"report"	"u"	-11.1233364760876
"2761"	0.5	1	"revelation"	"g"	-16.2969188690185
"2762"	0.5	1	"revelation"	"u"	-11.2314095020294
"2763"	0.5	1	"rumor"	"g"	-16.7987693846226
"2764"	0.5	1	"rumor"	"u"	-11.3132308542728
"2765"	0.5	1	"sense"	"g"	-16.3255645632744
"2766"	0.5	1	"sense"	"u"	-11.3936754584313
"2767"	0.5	1	"speculation"	"g"	-17.2022544592619
"2768"	0.5	1	"speculation"	"u"	-11.5158519864082
"2769"	0.5	1	"statement"	"g"	-17.742542758584
"2770"	0.5	1	"statement"	"u"	-11.2695257782936
"2771"	0.5	1	"story"	"g"	-16.1237300932407
"2772"	0.5	1	"story"	"u"	-11.1621829688549
"2773"	0.5	1	"suggestion"	"g"	-17.459927007556
"2774"	0.5	1	"suggestion"	"u"	-11.6984976947308
"2775"	0.5	1	"suspicion"	"g"	-15.7507252246141
"2776"	0.5	1	"suspicion"	"u"	-11.1362588226795
"2777"	0.5	1	"thought"	"g"	-15.9097461253405
"2778"	0.5	1	"thought"	"u"	-11.685548555851
"2779"	0.5	1	"truth"	"g"	-16.3005769103766
"2780"	0.5	1	"truth"	"u"	-11.06046230793
"2781"	0.5	1	"understanding"	"g"	-16.763109087944
"2782"	0.5	1	"understanding"	"u"	-11.5548890948296
"2783"	0.5	1	"view"	"g"	-17.1986444294453
"2784"	0.5	1	"view"	"u"	-11.4948210537434
"2785"	0.6	0	"accusation"	"g"	4.6156880378723
"2786"	0.6	0	"accusation"	"u"	1.10489139556883
"2787"	0.6	0	"admission"	"g"	4.45159635543823
"2788"	0.6	0	"admission"	"u"	0.159895038604733
"2789"	0.6	0	"allegation"	"g"	4.19076447486876
"2790"	0.6	0	"allegation"	"u"	0.120064544677734
"2791"	0.6	0	"announcement"	"g"	3.7270236968994
"2792"	0.6	0	"announcement"	"u"	0.697528219223009
"2793"	0.6	0	"assertion"	"g"	3.16852068901062
"2794"	0.6	0	"assertion"	"u"	-0.626733541488651
"2795"	0.6	0	"assessment"	"g"	4.71822566986085
"2796"	0.6	0	"assessment"	"u"	0.0530214309692447
"2797"	0.6	0	"assumption"	"g"	3.28002977371216
"2798"	0.6	0	"assumption"	"u"	0.804628133773792
"2799"	0.6	0	"assurance"	"g"	4.76249203681945
"2800"	0.6	0	"assurance"	"u"	0.599673986434941
"2801"	0.6	0	"belief"	"g"	4.04376292228699
"2802"	0.6	0	"belief"	"u"	-0.780233001709001
"2803"	0.6	0	"certainty"	"g"	4.97362332344055
"2804"	0.6	0	"certainty"	"u"	-0.00907874107363966
"2805"	0.6	0	"claim"	"g"	5.05305871963501
"2806"	0.6	0	"claim"	"u"	0.630883216857914
"2807"	0.6	0	"complaint"	"g"	4.60115518569946
"2808"	0.6	0	"complaint"	"u"	0.0950928211211902
"2809"	0.6	0	"concern"	"g"	3.39924974441528
"2810"	0.6	0	"concern"	"u"	0.209793519973763
"2811"	0.6	0	"conclusion"	"g"	3.61033806800844
"2812"	0.6	0	"conclusion"	"u"	0.346409082412726
"2813"	0.6	0	"confirmation"	"g"	4.4574362754822
"2814"	0.6	0	"confirmation"	"u"	-0.16727590560911
"2815"	0.6	0	"conjecture"	"g"	4.4321776390076
"2816"	0.6	0	"conjecture"	"u"	-0.27314605712889
"2817"	0.6	0	"contention"	"g"	3.77983183860776
"2818"	0.6	0	"contention"	"u"	-0.198803710937503
"2819"	0.6	0	"conviction"	"g"	4.85774712562558
"2820"	0.6	0	"conviction"	"u"	1.25486907958987
"2821"	0.6	0	"declaration"	"g"	4.55744175910948
"2822"	0.6	0	"declaration"	"u"	0.09542622566224
"2823"	0.6	0	"disclosure"	"g"	4.47327141761781
"2824"	0.6	0	"disclosure"	"u"	-0.430866670608526
"2825"	0.6	0	"evidence"	"g"	4.43265056610103
"2826"	0.6	0	"evidence"	"u"	0.0393647193908542
"2827"	0.6	0	"fact"	"g"	3.84365229606627
"2828"	0.6	0	"fact"	"u"	0.27648320198061
"2829"	0.6	0	"feeling"	"g"	4.10339794158937
"2830"	0.6	0	"feeling"	"u"	-0.318129205703736
"2831"	0.6	0	"finding"	"g"	4.93026828765868
"2832"	0.6	0	"finding"	"u"	1.05738182067872
"2833"	0.6	0	"guess"	"g"	3.86940059661865
"2834"	0.6	0	"guess"	"u"	-0.75936479568481
"2835"	0.6	0	"idea"	"g"	4.44973049163819
"2836"	0.6	0	"idea"	"u"	0.227314043045052
"2837"	0.6	0	"impression"	"g"	3.82100009918211
"2838"	0.6	0	"impression"	"u"	-0.446448373794554
"2839"	0.6	0	"indication"	"g"	3.81811814308166
"2840"	0.6	0	"indication"	"u"	0.542380809783928
"2841"	0.6	0	"information"	"g"	5.33875641822812
"2842"	0.6	0	"information"	"u"	0.019436597824091
"2843"	0.6	0	"insinuation"	"g"	5.33886346817014
"2844"	0.6	0	"insinuation"	"u"	0.848033046722401
"2845"	0.6	0	"intuition"	"g"	5.05900268554686
"2846"	0.6	0	"intuition"	"u"	-0.390528249740591
"2847"	0.6	0	"message"	"g"	3.92625970840451
"2848"	0.6	0	"message"	"u"	0.295484209060654
"2849"	0.6	0	"myth"	"g"	5.83115005493165
"2850"	0.6	0	"myth"	"u"	0.424848175048815
"2851"	0.6	0	"news"	"g"	5.88327465057372
"2852"	0.6	0	"news"	"u"	0.490645408630382
"2853"	0.6	0	"notion"	"g"	4.58411130905152
"2854"	0.6	0	"notion"	"u"	-0.0233042716979817
"2855"	0.6	0	"observation"	"g"	5.34842472076419
"2856"	0.6	0	"observation"	"u"	0.220364665985092
"2857"	0.6	0	"opinion"	"g"	5.16085963249208
"2858"	0.6	0	"opinion"	"u"	-0.945224428176868
"2859"	0.6	0	"perception"	"g"	5.30768890380856
"2860"	0.6	0	"perception"	"u"	-0.0361978054046539
"2861"	0.6	0	"prediction"	"g"	3.85501384735109
"2862"	0.6	0	"prediction"	"u"	-0.642969274520884
"2863"	0.6	0	"presumption"	"g"	2.82381343841552
"2864"	0.6	0	"presumption"	"u"	0.283184957504265
"2865"	0.6	0	"proof"	"g"	4.16741914749148
"2866"	0.6	0	"proof"	"u"	-0.917558765411363
"2867"	0.6	0	"realization"	"g"	4.30983638763427
"2868"	0.6	0	"realization"	"u"	-0.971481466293346
"2869"	0.6	0	"recognition"	"g"	4.69637804031371
"2870"	0.6	0	"recognition"	"u"	0.691869068145738
